,parcellation_group,corrected_thickness,curvature,myelin_map,smoothed_myelin_map,sulcal_depth,thickness
29696,35,3.0677082538604736,0.09003067761659622,1.3347675800323486,1.3381894826889038,-0.08868053555488586,3.118947982788086
29697,39,2.160672187805176,-0.007580422796308994,1.3013323545455933,1.3034864664077759,0.1090669259428978,2.114436149597168
29698,12,2.8629982471466064,0.11493892967700958,1.4262127876281738,1.4211781024932861,0.4175708293914795,2.9288203716278076
29699,26,2.9698917865753174,0.12132581323385239,1.1987358331680298,1.1988000869750977,0.6092703938484192,3.0430636405944824
29700,13,2.225339412689209,0.010033044964075089,1.5230118036270142,1.521615982055664,-0.09482758492231369,2.1955268383026123
29701,149,2.5835533142089844,0.06393776834011078,1.2566930055618286,1.2556796073913574,0.2267659604549408,2.604630708694458
29702,85,2.553323745727539,0.03179049864411354,1.232276439666748,1.2294210195541382,0.006276789121329784,2.542571544647217
29703,160,2.5888473987579346,-0.03170027956366539,1.397430181503296,1.3971232175827026,-0.44593799114227295,2.525724172592163
29704,133,2.9802253246307373,0.015494650229811668,1.232396125793457,1.2321008443832397,0.15221339464187622,2.9588875770568848
29705,102,2.8035826683044434,-0.12121723592281342,1.4509990215301514,1.4560109376907349,-1.4686871767044067,2.650848150253296
29706,131,3.7114500999450684,-0.038992930203676224,1.1790469884872437,1.1743974685668945,0.06409353762865067,3.6363987922668457
29707,35,3.161374807357788,0.10935535281896591,1.3420294523239136,1.3481115102767944,-0.014643756672739983,3.2274086475372314
29708,34,3.2049720287323,0.12891142070293427,1.3635362386703491,1.373827338218689,0.05548008903861046,3.289088726043701
29709,34,3.145612955093384,0.14867664873600006,1.4074634313583374,1.4212932586669922,0.11146106570959091,3.2405076026916504
29710,14,2.8984007835388184,0.1652822643518448,1.479078769683838,1.4990012645721436,0.14432674646377563,3.0141100883483887
29711,14,2.509783983230591,0.1606798619031906,1.598183512687683,1.6062109470367432,0.13482224941253662,2.6182029247283936
29712,14,2.1352100372314453,0.1117623820900917,1.7432565689086914,1.7153160572052002,0.08524475246667862,2.1977477073669434
29713,14,1.9064645767211914,0.02010432817041874,1.8532065153121948,1.7963893413543701,0.02301461435854435,1.883811593055725
29714,14,1.9081745147705078,-0.09720400720834732,1.8908473253250122,1.832948088645935,-0.037274572998285294,1.7723445892333984
29715,14,2.0593655109405518,-0.22416731715202332,1.8883341550827026,1.8245694637298584,-0.1259397566318512,1.8017586469650269
29716,35,3.098111152648926,0.11232595145702362,1.3442984819412231,1.3482820987701416,-0.032958418130874634,3.172825336456299
29717,35,3.1275086402893066,0.13042248785495758,1.357156753540039,1.3611054420471191,0.0207448098808527,3.2177231311798096
29718,35,3.1515848636627197,0.14286796748638153,1.370360016822815,1.3754816055297852,0.07052534073591232,3.2498886585235596
29719,34,3.156564950942993,0.1475115269422531,1.3852711915969849,1.3909776210784912,0.10586374253034592,3.256195068359375
29720,33,3.150163412094116,0.14805814623832703,1.4005860090255737,1.4057707786560059,0.13064230978488922,3.250455141067505
29721,33,3.142207384109497,0.1436644196510315,1.4124659299850464,1.419517993927002,0.14765682816505432,3.237208843231201
29722,33,3.1352570056915283,0.13610994815826416,1.4205878973007202,1.4303946495056152,0.16068418323993683,3.2256696224212646
29723,33,3.127779960632324,0.12101820856332779,1.4267709255218506,1.4389251470565796,0.17153137922286987,3.202202558517456
29724,33,3.127493381500244,0.09917837381362915,1.4309360980987549,1.4447417259216309,0.1830521523952484,3.183350086212158
29725,33,3.1457908153533936,0.07198658585548401,1.4340158700942993,1.4492950439453125,0.1983889490365982,3.1756250858306885
